terminal_voltage,terminal_current,temperature,charge_current,charge_voltage,time,capacity,cycle,SOH
3.445237433,-2.011253709,33.48346052,1.9982,2.469,1903.094,1.564901995,80,0.782450998
3.443797223,-2.01448666,33.53686144,1.998,2.468,1912.5,1.564901995,80,0.782450998
3.442504263,-2.011754894,33.56697308,1.9982,2.466,1921.86,1.564901995,80,0.782450998
3.440906683,-2.013397513,33.61754231,1.9982,2.465,1931.297,1.564901995,80,0.782450998
3.439248299,-2.014536744,33.65572248,1.9982,2.464,1940.641,1.564901995,80,0.782450998
3.437992074,-2.010822412,33.6920552,1.9982,2.462,1950,1.564901995,80,0.782450998
3.436518434,-2.012667826,33.71792467,1.9982,2.46,1959.313,1.564901995,80,0.782450998
3.435050401,-2.012196774,33.75722482,1.9982,2.459,1968.688,1.564901995,80,0.782450998
3.433473285,-2.014122031,33.79693259,1.998,2.458,1978.11,1.564901995,80,0.782450998
3.432049911,-2.010565879,33.84546686,1.9982,2.456,1987.469,1.564901995,80,0.782450998
3.430510795,-2.012060955,33.87098449,1.9982,2.454,1996.86,1.564901995,80,0.782450998
3.428977974,-2.010654068,33.92904777,1.9982,2.453,2006.25,1.564901995,80,0.782450998
3.42721053,-2.012863073,33.98773143,1.9982,2.452,2015.672,1.564901995,80,0.782450998
3.425852428,-2.012624632,33.98880545,1.9982,2.45,2025.016,1.564901995,80,0.782450998
3.424134951,-2.011889304,34.04796157,1.9982,2.448,2034.36,1.564901995,80,0.782450998
3.422592122,-2.012694929,34.09316025,1.998,2.447,2043.735,1.564901995,80,0.782450998
3.421006233,-2.010726731,34.1140105,1.9982,2.445,2053.094,1.564901995,80,0.782450998
3.41954704,-2.011186871,34.1572508,1.998,2.444,2062.422,1.564901995,80,0.782450998
3.417966922,-2.011239284,34.1937381,1.998,2.442,2071.813,1.564901995,80,0.782450998
3.416280705,-2.013710552,34.25234127,1.9982,2.441,2081.204,1.564901995,80,0.782450998
3.414526176,-2.014186401,34.27718644,1.9982,2.439,2090.547,1.564901995,80,0.782450998
3.412685607,-2.014166699,34.31623717,1.9982,2.437,2099.938,1.564901995,80,0.782450998
3.411333783,-2.013814444,34.36041981,1.998,2.436,2109.313,1.564901995,80,0.782450998
3.409588207,-2.012964817,34.4009134,1.9982,2.434,2118.704,1.564901995,80,0.782450998
3.407683964,-2.009353551,34.44339383,1.9982,2.432,2128.047,1.564901995,80,0.782450998
3.405798067,-2.014773264,34.48118499,1.9982,2.43,2137.438,1.564901995,80,0.782450998
3.40413052,-2.012028228,34.51539056,1.9982,2.429,2146.766,1.564901995,80,0.782450998
3.402340169,-2.01517006,34.55887513,1.9982,2.427,2156.125,1.564901995,80,0.782450998
3.400483665,-2.015292951,34.61296593,1.9982,2.426,2165.485,1.564901995,80,0.782450998
3.398723049,-2.013898797,34.64065782,1.998,2.423,2174.86,1.564901995,80,0.782450998
3.396936254,-2.012217151,34.69598564,1.9982,2.422,2184.235,1.564901995,80,0.782450998
3.394810775,-2.012151675,34.74520384,1.9982,2.42,2193.579,1.564901995,80,0.782450998
3.393019801,-2.013173179,34.77644561,1.9982,2.418,2202.985,1.564901995,80,0.782450998
3.39088383,-2.013640536,34.82634992,1.9982,2.416,2212.344,1.564901995,80,0.782450998
3.389001579,-2.011405312,34.87824244,1.9982,2.414,2221.704,1.564901995,80,0.782450998
3.387035456,-2.01417258,34.92566263,1.9982,2.412,2231.047,1.564901995,80,0.782450998
3.384707639,-2.012224238,34.94694332,1.998,2.41,2240.407,1.564901995,80,0.782450998
3.38258843,-2.016178043,35.00916317,1.9982,2.408,2249.829,1.564901995,80,0.782450998
3.380332781,-2.010490203,35.05916918,1.9982,2.406,2259.172,1.564901995,80,0.782450998
3.378182617,-2.014039986,35.09696714,1.9982,2.403,2268.532,1.564901995,80,0.782450998
3.376040715,-2.013384749,35.13879123,1.998,2.401,2277.907,1.564901995,80,0.782450998
3.373623101,-2.013992275,35.16083993,1.998,2.399,2287.282,1.564901995,80,0.782450998
3.371374027,-2.011799077,35.21572883,1.998,2.396,2296.61,1.564901995,80,0.782450998
3.368868057,-2.012665811,35.25570393,1.9982,2.394,2305.969,1.564901995,80,0.782450998
3.366347579,-2.012405187,35.3038008,1.9982,2.392,2315.391,1.564901995,80,0.782450998
3.363709291,-2.014550875,35.35575732,1.9982,2.389,2324.719,1.564901995,80,0.782450998
3.361097322,-2.013262206,35.40185724,1.9982,2.386,2334.094,1.564901995,80,0.782450998
3.358200493,-2.012699316,35.46077716,1.9982,2.384,2343.485,1.564901995,80,0.782450998
3.35569,-2.011620551,35.50259641,1.998,2.381,2352.844,1.564901995,80,0.782450998
3.352556368,-2.012865662,35.5268493,1.9982,2.378,2362.219,1.564901995,80,0.782450998
3.349620992,-2.01477898,35.5676569,1.9982,2.376,2371.579,1.564901995,80,0.782450998
3.346559811,-2.013675284,35.63780569,1.998,2.372,2380.954,1.564901995,80,0.782450998
3.343563034,-2.012530448,35.7033069,1.998,2.369,2390.36,1.564901995,80,0.782450998
3.340246386,-2.012664675,35.72887878,1.998,2.366,2399.766,1.564901995,80,0.782450998
3.336553367,-2.014158593,35.79228002,1.9982,2.363,2409.11,1.564901995,80,0.782450998
3.332901965,-2.012954,35.84007766,1.9982,2.36,2418.422,1.564901995,80,0.782450998
3.329137861,-2.012726874,35.90131466,1.9982,2.356,2427.829,1.564901995,80,0.782450998
3.32519671,-2.012280696,35.94543247,1.9982,2.352,2437.188,1.564901995,80,0.782450998
3.320999104,-2.012246527,35.97401595,1.998,2.348,2446.579,1.564901995,80,0.782450998
3.316619097,-2.011860272,36.05129714,1.9982,2.344,2455.938,1.564901995,80,0.782450998
3.312113258,-2.013588004,36.08250174,1.9982,2.34,2465.297,1.564901995,80,0.782450998
3.307284482,-2.01257347,36.13166146,1.998,2.334,2474.641,1.564901995,80,0.782450998
3.302144331,-2.013395818,36.19360892,1.9982,2.33,2484.032,1.564901995,80,0.782450998
3.296830624,-2.011677107,36.25328318,1.9982,2.325,2493.422,1.564901995,80,0.782450998
3.29111982,-2.012226746,36.30095479,1.998,2.319,2502.766,1.564901995,80,0.782450998
3.285494392,-2.012511539,36.35450684,1.9982,2.314,2512.157,1.564901995,80,0.782450998
3.279088068,-2.013473952,36.41435726,1.9982,2.308,2521.485,1.564901995,80,0.782450998
3.272353427,-2.013890726,36.49092494,1.9982,2.301,2530.86,1.564901995,80,0.782450998
3.265384919,-2.011396873,36.5520076,1.998,2.295,2540.219,1.564901995,80,0.782450998
3.257992066,-2.01532608,36.60557814,1.998,2.288,2549.625,1.564901995,80,0.782450998
3.250273601,-2.012856459,36.66812415,1.998,2.281,2558.969,1.564901995,80,0.782450998
3.242385128,-2.011207138,36.71995015,1.998,2.273,2568.344,1.564901995,80,0.782450998
3.233626367,-2.013582015,36.77607422,1.9982,2.265,2577.688,1.564901995,80,0.782450998
3.224630218,-2.014524637,36.85095987,1.998,2.255,2587.063,1.564901995,80,0.782450998
3.215015009,-2.011142436,36.91279336,1.9982,2.246,2596.469,1.564901995,80,0.782450998
3.204786032,-2.013041849,36.96960051,1.9982,2.237,2605.813,1.564901995,80,0.782450998
3.19409886,-2.015454257,37.04025953,1.9982,2.227,2615.188,1.564901995,80,0.782450998
3.182957014,-2.013991924,37.11349184,1.998,2.215,2624.594,1.564901995,80,0.782450998
3.171149728,-2.010226795,37.18704266,1.998,2.204,2633.938,1.564901995,80,0.782450998
3.158887867,-2.012464538,37.25850959,1.998,2.192,2643.266,1.564901995,80,0.782450998
3.145456505,-2.013571542,37.32995262,1.9982,2.179,2652.657,1.564901995,80,0.782450998
3.131516623,-2.011342024,37.39334302,1.998,2.166,2662,1.564901995,80,0.782450998
3.116796893,-2.013005616,37.48524555,1.998,2.152,2671.36,1.564901995,80,0.782450998
3.100976876,-2.011999618,37.57096672,1.9982,2.137,2680.766,1.564901995,80,0.782450998
3.084223309,-2.011092732,37.65680692,1.998,2.121,2690.141,1.564901995,80,0.782450998
3.066610095,-2.011517756,37.73709406,1.998,2.103,2699.469,1.564901995,80,0.782450998
3.04762855,-2.01272954,37.81169788,1.998,2.085,2708.844,1.564901995,80,0.782450998
3.026658302,-2.012413693,37.92114711,1.9982,2.065,2718.407,1.564901995,80,0.782450998
3.00472062,-2.009289287,38.00696405,1.9982,2.044,2727.954,1.564901995,80,0.782450998
2.981151889,-2.014691872,38.09920454,1.9982,2.022,2737.485,1.564901995,80,0.782450998
2.956039398,-2.014432541,38.21136646,1.998,1.998,2747.063,1.564901995,80,0.782450998
2.929640919,-2.010756655,38.32565542,1.9982,1.972,2756.61,1.564901995,80,0.782450998
2.901795459,-2.013166743,38.44318003,1.9982,1.946,2766.063,1.564901995,80,0.782450998
2.871416286,-2.011734558,38.55758647,1.998,1.918,2775.594,1.564901995,80,0.782450998
2.8373323,-2.01465534,38.7035354,1.998,1.886,2785.094,1.564901995,80,0.782450998
2.797249104,-2.01485443,38.82058988,1.998,1.849,2794.563,1.564901995,80,0.782450998
2.748854131,-2.016448023,39.00849893,1.998,1.806,2804.094,1.564901995,80,0.782450998
2.688809123,-2.011705031,39.1144068,1.9982,1.754,2813.594,1.564901995,80,0.782450998
3.043202358,-0.001859245,39.26278168,0.0006,0,2823.235,1.564901995,80,0.782450998
3.125304623,-0.003307407,39.25753117,0.0006,0,2832.891,1.564901995,80,0.782450998
3.183937028,-0.000947513,39.20496073,0.0006,0,2842.594,1.564901995,80,0.782450998
3.228334964,-0.001192496,39.12730256,0.0006,0,2852.235,1.564901995,80,0.782450998
3.263512841,0.001025415,39.00528464,0.0006,0,2861.844,1.564901995,80,0.782450998
3.293145219,-0.00217654,38.88374191,0.0006,0,2871.5,1.564901995,80,0.782450998
3.318264565,-0.000678583,38.72608174,0.0006,0,2881.141,1.564901995,80,0.782450998
3.339822464,-0.000872361,38.57287643,0.0006,0,2890.766,1.564901995,80,0.782450998
3.359093619,-0.003253556,38.4374439,0.0006,0,2900.438,1.564901995,80,0.782450998
3.375718736,-0.000125186,38.28050046,0.0006,0,2910.079,1.564901995,80,0.782450998
3.390757812,-0.003362248,38.12270087,0.0006,0,2919.704,1.564901995,80,0.782450998
3.404186104,-3.38E-05,37.93959064,0.0006,0,2929.344,1.564901995,80,0.782450998
3.416360735,-0.000925813,37.79843309,0.0006,0,2938.985,1.564901995,80,0.782450998
3.427662853,0.000764377,37.61236148,0.0006,0,2948.625,1.564901995,80,0.782450998
3.437795165,2.16E-05,37.42941937,0.0006,0,2958.313,1.564901995,80,0.782450998
3.447429925,-0.002018776,37.29004033,0.0006,0,2967.969,1.564901995,80,0.782450998
3.456206675,-0.003819211,37.1381654,0.0006,0,2977.61,1.564901995,80,0.782450998
3.464349608,-0.000338797,36.98806392,0.0006,0,2987.235,1.564901995,80,0.782450998
3.472256497,-0.003764289,36.82317696,0.0006,0,2997.11,1.564901995,80,0.782450998
3.479587027,-0.000242248,36.64576918,0.0006,0,3006.907,1.564901995,80,0.782450998
3.486434522,-0.000733521,36.47563542,0.0006,0,3016.719,1.564901995,80,0.782450998
3.492710839,0.000504925,36.31530202,0.0006,0,3026.5,1.564901995,80,0.782450998
3.498714608,-0.001932196,36.17027063,0.0006,0,3036.219,1.564901995,80,0.782450998
3.50427069,0.002695906,36.01538766,0.0006,0,3046,1.564901995,80,0.782450998
3.50989591,-0.003368281,35.8920305,0.0006,0,3055.844,1.564901995,80,0.782450998
3.515056146,-0.000449846,35.71718723,0.0008,0,3065.625,1.564901995,80,0.782450998
3.519983668,-0.002196542,35.52605043,0.0006,0,3075.454,1.564901995,80,0.782450998
3.524667655,0.000323713,35.39728423,0.0006,0,3085.313,1.564901995,80,0.782450998
3.529225684,6.07E-05,35.26695893,0.0006,0,3095.094,1.564901995,80,0.782450998
4.198840869,-0.000426377,23.50658321,0.0006,0,0,1.559765947,81,0.779882974
4.198373685,0.001191921,23.5042682,0.0006,4.213,9.359,1.559765947,81,0.779882974
3.994787428,-2.012528402,23.52751746,1.9982,2.951,19.516,1.559765947,81,0.779882974
3.976815983,-2.010978724,23.59373743,1.9982,2.965,28.875,1.559765947,81,0.779882974
3.962422663,-2.014629538,23.68389287,1.998,2.959,38.203,1.559765947,81,0.779882974
3.950456043,-2.012781729,23.77728164,1.998,2.949,47.594,1.559765947,81,0.779882974
3.939642671,-2.01175532,23.88279797,1.998,2.941,56.984,1.559765947,81,0.779882974
3.930297784,-2.012501188,23.98411444,1.9982,2.929,66.344,1.559765947,81,0.779882974
3.921512378,-2.013021307,24.08644307,1.9982,2.914,75.703,1.559765947,81,0.779882974
3.913741228,-2.010451505,24.19725892,1.9982,2.907,85.047,1.559765947,81,0.779882974
3.906415197,-2.012247741,24.30021248,1.9982,2.9,94.437,1.559765947,81,0.779882974
3.899435769,-2.010722766,24.42010668,1.998,2.895,103.797,1.559765947,81,0.779882974
3.89317468,-2.006989389,24.5325042,1.998,2.889,113.156,1.559765947,81,0.779882974
3.887190831,-2.012448336,24.6417668,1.9982,2.885,122.5,1.559765947,81,0.779882974
3.881485585,-2.016047044,24.74386428,1.9982,2.881,131.922,1.559765947,81,0.779882974
3.8762812,-2.013486165,24.85472406,1.9982,2.875,141.281,1.559765947,81,0.779882974
3.871223828,-2.010446357,24.96017745,1.998,2.871,150.625,1.559765947,81,0.779882974
3.866249368,-2.013116263,25.074576,1.9982,2.867,159.984,1.559765947,81,0.779882974
3.861838767,-2.010933238,25.18156688,1.9982,2.863,169.297,1.559765947,81,0.779882974
3.857324388,-2.014133635,25.28216611,1.9982,2.859,178.672,1.559765947,81,0.779882974
3.853087024,-2.013948609,25.38649741,1.9982,2.855,188.109,1.559765947,81,0.779882974
3.848764907,-2.013071526,25.49256163,1.998,2.853,197.484,1.559765947,81,0.779882974
3.844923354,-2.010450603,25.60282007,1.9982,2.85,206.859,1.559765947,81,0.779882974
3.840942219,-2.010724092,25.7071403,1.9982,2.847,216.234,1.559765947,81,0.779882974
3.837260984,-2.010556567,25.8155465,1.9982,2.843,225.562,1.559765947,81,0.779882974
3.833853142,-2.011508438,25.91460204,1.9982,2.841,234.969,1.559765947,81,0.779882974
3.830458348,-2.01277539,26.02116311,1.998,2.837,244.328,1.559765947,81,0.779882974
3.827063459,-2.012308067,26.12298896,1.998,2.834,253.656,1.559765947,81,0.779882974
3.823838121,-2.012888905,26.23125059,1.998,2.831,263.078,1.559765947,81,0.779882974
3.820680094,-2.013788544,26.3259801,1.9982,2.829,272.422,1.559765947,81,0.779882974
3.817416106,-2.013660796,26.43039861,1.9982,2.826,281.812,1.559765947,81,0.779882974
3.814491312,-2.010569209,26.53413217,1.9982,2.823,291.187,1.559765947,81,0.779882974
3.811455562,-2.012086662,26.6302246,1.998,2.82,300.547,1.559765947,81,0.779882974
3.808147929,-2.012845645,26.7398023,1.998,2.817,309.922,1.559765947,81,0.779882974
3.805165552,-2.014020251,26.82412108,1.9982,2.815,319.312,1.559765947,81,0.779882974
3.801921053,-2.013607619,26.91253408,1.9982,2.812,328.641,1.559765947,81,0.779882974
3.79919911,-2.011749216,27.01674068,1.998,2.809,338.031,1.559765947,81,0.779882974
3.795988751,-2.012994839,27.11113949,1.9982,2.807,347.359,1.559765947,81,0.779882974
3.792888224,-2.013029187,27.20823742,1.998,2.804,356.672,1.559765947,81,0.779882974
3.789671019,-2.014032258,27.30842352,1.9982,2.801,366.047,1.559765947,81,0.779882974
3.786306902,-2.014424419,27.40424396,1.9982,2.798,375.469,1.559765947,81,0.779882974
3.783382962,-2.012566051,27.49820894,1.9982,2.795,384.859,1.559765947,81,0.779882974
3.780043074,-2.011855963,27.59345125,1.9982,2.793,394.203,1.559765947,81,0.779882974
3.776958215,-2.01303618,27.6760593,1.998,2.79,403.547,1.559765947,81,0.779882974
3.77346765,-2.014750844,27.77265241,1.9982,2.787,412.969,1.559765947,81,0.779882974
3.77031365,-2.014431761,27.85532689,1.9982,2.783,422.359,1.559765947,81,0.779882974
3.766697928,-2.016468112,27.93995132,1.9982,2.781,431.734,1.559765947,81,0.779882974
3.763435756,-2.013447077,28.0286579,1.9982,2.777,441.062,1.559765947,81,0.779882974
3.760296602,-2.011754528,28.12745764,1.9982,2.774,450.391,1.559765947,81,0.779882974
3.756839049,-2.01370486,28.20231771,1.9982,2.771,459.812,1.559765947,81,0.779882974
3.753323602,-2.013668472,28.27179457,1.998,2.768,469.172,1.559765947,81,0.779882974
3.750082902,-2.01311292,28.36699531,1.9982,2.765,478.516,1.559765947,81,0.779882974
3.746748065,-2.014152942,28.44092083,1.998,2.762,487.891,1.559765947,81,0.779882974
3.743498489,-2.013062416,28.51416632,1.9982,2.759,497.281,1.559765947,81,0.779882974
3.740107401,-2.013702406,28.5968888,1.9982,2.756,506.641,1.559765947,81,0.779882974
3.736721897,-2.012740529,28.66394362,1.998,2.753,516,1.559765947,81,0.779882974
3.733514813,-2.012843573,28.73042316,1.9982,2.749,525.344,1.559765947,81,0.779882974
3.73038991,-2.010520788,28.78324783,1.9982,2.747,534.734,1.559765947,81,0.779882974
3.726981806,-2.01070885,28.83853864,1.998,2.743,544.094,1.559765947,81,0.779882974
3.723860711,-2.013798677,28.89495057,1.9982,2.74,553.422,1.559765947,81,0.779882974
3.720701826,-2.011576312,28.95487316,1.9982,2.737,562.797,1.559765947,81,0.779882974
3.717603807,-2.012666047,28.99757735,1.9982,2.735,572.219,1.559765947,81,0.779882974
3.714792516,-2.011318804,29.04328656,1.9982,2.731,581.547,1.559765947,81,0.779882974
3.711560252,-2.0145401,29.07460455,1.9982,2.729,590.906,1.559765947,81,0.779882974
3.708540838,-2.014357604,29.10476703,1.9982,2.726,600.297,1.559765947,81,0.779882974
3.705776001,-2.011151878,29.13701933,1.998,2.723,609.656,1.559765947,81,0.779882974
3.702864548,-2.012124135,29.16888008,1.9982,2.721,619,1.559765947,81,0.779882974
3.700073426,-2.012736268,29.18965452,1.998,2.718,628.453,1.559765947,81,0.779882974
3.697131697,-2.01156148,29.21568344,1.9982,2.715,637.812,1.559765947,81,0.779882974
3.694460835,-2.013962851,29.23553317,1.998,2.712,647.203,1.559765947,81,0.779882974
3.691493415,-2.009851749,29.25026489,1.9982,2.71,656.562,1.559765947,81,0.779882974
3.688739752,-2.012806808,29.26662257,1.9982,2.707,665.922,1.559765947,81,0.779882974
3.686045854,-2.012286647,29.28119126,1.9982,2.705,675.281,1.559765947,81,0.779882974
3.683208046,-2.011666779,29.28958964,1.9982,2.702,684.672,1.559765947,81,0.779882974
3.68060144,-2.01520682,29.30008746,1.9982,2.699,694.062,1.559765947,81,0.779882974
3.677800664,-2.012555904,29.32310715,1.9982,2.697,703.484,1.559765947,81,0.779882974
3.675080553,-2.013066391,29.32887957,1.9982,2.694,712.828,1.559765947,81,0.779882974
3.672490108,-2.014023036,29.34442276,1.9982,2.692,722.203,1.559765947,81,0.779882974
3.670037877,-2.01173328,29.35293469,1.9982,2.689,731.578,1.559765947,81,0.779882974
3.667237552,-2.011505842,29.36180324,1.9982,2.687,740.969,1.559765947,81,0.779882974
3.664568445,-2.011634827,29.37728382,1.9982,2.685,750.375,1.559765947,81,0.779882974
3.662014893,-2.012195837,29.3786416,1.998,2.682,759.75,1.559765947,81,0.779882974
3.659193019,-2.016926258,29.3911364,1.9982,2.679,769.125,1.559765947,81,0.779882974
3.656849075,-2.015073898,29.4078269,1.9982,2.677,778.5,1.559765947,81,0.779882974
3.654210046,-2.013159588,29.42037878,1.9982,2.675,787.875,1.559765947,81,0.779882974
3.651796624,-2.012408614,29.4386788,1.9982,2.672,797.234,1.559765947,81,0.779882974
3.649267932,-2.013494223,29.45612563,1.998,2.67,806.594,1.559765947,81,0.779882974
3.646604645,-2.014009073,29.47926058,1.9982,2.668,815.953,1.559765947,81,0.779882974
3.64414121,-2.014429066,29.49820524,1.9982,2.665,825.297,1.559765947,81,0.779882974
3.641506117,-2.012313558,29.51767715,1.9982,2.663,834.719,1.559765947,81,0.779882974
3.639226431,-2.013435436,29.54014663,1.9982,2.66,844.078,1.559765947,81,0.779882974
3.636871585,-2.010178212,29.55672485,1.9982,2.658,853.437,1.559765947,81,0.779882974
3.634225749,-2.010160255,29.58261869,1.9982,2.656,862.844,1.559765947,81,0.779882974
3.631740854,-2.013205166,29.60061352,1.9982,2.654,872.203,1.559765947,81,0.779882974
3.629367661,-2.009579638,29.63041157,1.9982,2.652,881.531,1.559765947,81,0.779882974
3.627016952,-2.012414849,29.65011125,1.9982,2.649,890.891,1.559765947,81,0.779882974
3.624588412,-2.00931432,29.68123227,1.9982,2.646,900.328,1.559765947,81,0.779882974
3.622045987,-2.011674647,29.71899687,1.9982,2.644,909.703,1.559765947,81,0.779882974
3.619784984,-2.013090954,29.73985899,1.9982,2.642,919.109,1.559765947,81,0.779882974
3.617320188,-2.013282545,29.77197095,1.998,2.64,928.5,1.559765947,81,0.779882974
3.614938262,-2.012345309,29.79811419,1.9982,2.638,937.828,1.559765947,81,0.779882974
3.612779216,-2.013758,29.84509086,1.9982,2.636,947.234,1.559765947,81,0.779882974
3.610333618,-2.012859689,29.88058507,1.9982,2.633,956.687,1.559765947,81,0.779882974
3.608363512,-2.011771123,29.91916635,1.9982,2.631,966.047,1.559765947,81,0.779882974
3.606059536,-2.013915376,29.9515918,1.9982,2.629,975.391,1.559765947,81,0.779882974
3.603717554,-2.014105733,29.98459382,1.9982,2.627,984.719,1.559765947,81,0.779882974
3.601292936,-2.011634582,30.01699894,1.9982,2.625,994.156,1.559765947,81,0.779882974
3.599269474,-2.01122474,30.04596763,1.9982,2.622,1003.5,1.559765947,81,0.779882974
3.597028876,-2.01374527,30.0843222,1.9982,2.62,1012.891,1.559765947,81,0.779882974
3.594684292,-2.012788855,30.11647673,1.9982,2.618,1022.266,1.559765947,81,0.779882974
3.592532531,-2.010968777,30.15303053,1.9982,2.616,1031.609,1.559765947,81,0.779882974
3.590487587,-2.013200912,30.21006816,1.9982,2.614,1040.969,1.559765947,81,0.779882974
3.588169496,-2.012452507,30.2419978,1.9982,2.612,1050.359,1.559765947,81,0.779882974
3.586201139,-2.011824381,30.27162512,1.9982,2.61,1059.703,1.559765947,81,0.779882974
3.584036943,-2.012935255,30.32610544,1.9982,2.608,1069.078,1.559765947,81,0.779882974
3.582010361,-2.014231931,30.35877137,1.9982,2.606,1078.469,1.559765947,81,0.779882974
3.57988637,-2.012463376,30.40788188,1.9982,2.604,1087.844,1.559765947,81,0.779882974
3.577917573,-2.012432047,30.42597073,1.9982,2.602,1097.156,1.559765947,81,0.779882974
3.575717922,-2.012573024,30.47876896,1.9982,2.6,1106.547,1.559765947,81,0.779882974
3.573704303,-2.014199099,30.52570009,1.9982,2.598,1115.906,1.559765947,81,0.779882974
3.571685488,-2.010397453,30.55721552,1.9982,2.596,1125.312,1.559765947,81,0.779882974
3.569894862,-2.013145745,30.5975459,1.9982,2.594,1134.672,1.559765947,81,0.779882974
3.56767326,-2.013867119,30.64030144,1.998,2.592,1144.062,1.559765947,81,0.779882974
3.565677289,-2.012165008,30.67321664,1.9982,2.589,1153.422,1.559765947,81,0.779882974
3.563630868,-2.01353987,30.71502764,1.998,2.588,1162.75,1.559765947,81,0.779882974
3.561792223,-2.012317948,30.76025502,1.9982,2.586,1172.172,1.559765947,81,0.779882974
3.559957342,-2.01133021,30.80367524,1.9982,2.584,1181.516,1.559765947,81,0.779882974
3.557768264,-2.01252369,30.83307594,1.9982,2.582,1190.875,1.559765947,81,0.779882974
3.555934335,-2.011881561,30.86860457,1.9982,2.58,1200.234,1.559765947,81,0.779882974
3.554301734,-2.012150713,30.91779289,1.9982,2.578,1209.625,1.559765947,81,0.779882974
3.55233978,-2.013622261,30.94839797,1.9982,2.576,1218.969,1.559765947,81,0.779882974
3.550460213,-2.013184307,30.99671274,1.9982,2.575,1228.297,1.559765947,81,0.779882974
3.548656109,-2.012458589,31.0274805,1.9982,2.573,1237.641,1.559765947,81,0.779882974
3.546799846,-2.012308666,31.07186052,1.9982,2.571,1246.984,1.559765947,81,0.779882974
3.544932983,-2.013199,31.09875754,1.9982,2.57,1256.297,1.559765947,81,0.779882974
3.543140545,-2.010809038,31.13792584,1.9982,2.568,1265.641,1.559765947,81,0.779882974
3.541319273,-2.014000065,31.18282805,1.9982,2.566,1275,1.559765947,81,0.779882974
3.539651533,-2.015901724,31.21814707,1.9982,2.564,1284.375,1.559765947,81,0.779882974
3.538000955,-2.010066768,31.25777559,1.9982,2.562,1293.734,1.559765947,81,0.779882974
3.536289854,-2.01039207,31.28975908,1.9982,2.561,1303.125,1.559765947,81,0.779882974
3.534425323,-2.015225692,31.32653896,1.9982,2.56,1312.484,1.559765947,81,0.779882974
3.532678446,-2.009111286,31.37489073,1.9982,2.558,1321.859,1.559765947,81,0.779882974
3.530991149,-2.013704733,31.42035141,1.9982,2.556,1331.187,1.559765947,81,0.779882974
3.529236542,-2.011036279,31.4631594,1.9982,2.555,1340.578,1.559765947,81,0.779882974
3.527669402,-2.013378298,31.48709081,1.9982,2.553,1349.922,1.559765947,81,0.779882974
3.526111233,-2.012574612,31.52526178,1.9982,2.552,1359.312,1.559765947,81,0.779882974
3.52441891,-2.015024934,31.55689566,1.9982,2.55,1368.672,1.559765947,81,0.779882974
3.522639696,-2.012381127,31.6130066,1.9982,2.548,1378.078,1.559765947,81,0.779882974
3.521256371,-2.01180179,31.64800041,1.9982,2.547,1387.422,1.559765947,81,0.779882974
3.519567412,-2.010685758,31.68667308,1.9982,2.545,1396.781,1.559765947,81,0.779882974
3.517796056,-2.013314474,31.71647434,1.9982,2.544,1406.156,1.559765947,81,0.779882974
3.516265106,-2.010872428,31.75182658,1.9982,2.542,1415.531,1.559765947,81,0.779882974
3.514605807,-2.013240206,31.78454585,1.9982,2.54,1424.922,1.559765947,81,0.779882974
3.513351633,-2.013752611,31.81933858,1.9982,2.539,1434.297,1.559765947,81,0.779882974
3.511683155,-2.014005529,31.85988384,1.9982,2.538,1443.672,1.559765947,81,0.779882974
3.510141477,-2.012526377,31.8994685,1.9982,2.536,1453.031,1.559765947,81,0.779882974
3.508797724,-2.01226957,31.94186901,1.9982,2.534,1462.359,1.559765947,81,0.779882974
3.50704441,-2.014932096,31.97114767,1.9982,2.533,1471.703,1.559765947,81,0.779882974
3.505888818,-2.013328034,32.00837811,1.9982,2.532,1481.094,1.559765947,81,0.779882974
3.504113337,-2.012764548,32.05609735,1.9982,2.53,1490.5,1.559765947,81,0.779882974
3.502590437,-2.011941672,32.09181302,1.9982,2.529,1499.828,1.559765947,81,0.779882974
3.501329163,-2.013174644,32.14130951,1.9982,2.528,1509.234,1.559765947,81,0.779882974
3.500089307,-2.014049294,32.17586387,1.9982,2.526,1518.594,1.559765947,81,0.779882974
3.49851323,-2.014563571,32.20171911,1.9982,2.524,1527.891,1.559765947,81,0.779882974
3.497132852,-2.0141124,32.23750711,1.9982,2.523,1537.234,1.559765947,81,0.779882974
3.495710183,-2.012632277,32.26758445,1.9982,2.522,1546.609,1.559765947,81,0.779882974
3.494291605,-2.008828516,32.29609892,1.9982,2.52,1555.969,1.559765947,81,0.779882974
3.492872518,-2.014649626,32.34348615,1.9982,2.519,1565.328,1.559765947,81,0.779882974
3.491383974,-2.012207712,32.37585223,1.9982,2.518,1574.687,1.559765947,81,0.779882974
3.489945947,-2.012711023,32.42207737,1.9982,2.516,1584.078,1.559765947,81,0.779882974
3.488545215,-2.010120161,32.46130256,1.9982,2.515,1593.437,1.559765947,81,0.779882974
3.487441202,-2.014712346,32.48827556,1.9982,2.514,1602.875,1.559765947,81,0.779882974
3.485893976,-2.007759806,32.53056366,1.9982,2.512,1612.266,1.559765947,81,0.779882974
3.484448833,-2.009524107,32.56584185,1.9982,2.511,1621.656,1.559765947,81,0.779882974
3.483038635,-2.015348887,32.60191833,1.9982,2.51,1631.016,1.559765947,81,0.779882974
